CMDLINE 'C:\Users\Michael Okuda\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\python.exe' 'family_model_intergenerational_marriage_Teayoun version.py'
MEM 651.570312 1698794692.5906
MEM 651.570312 1698794692.7035
MEM 651.570312 1698794692.8158
MEM 669.406250 1698794692.9202
MEM 691.613281 1698794693.0326
MEM 714.191406 1698794693.1531
MEM 745.406250 1698794693.2576
MEM 765.218750 1698794693.3627
MEM 785.750000 1698794693.4742
MEM 808.031250 1698794693.5876
MEM 808.921875 1698794693.6992
MEM 808.921875 1698794693.8124
MEM 808.921875 1698794693.9162
MEM 809.222656 1698794694.0283
MEM 828.800781 1698794694.1412
MEM 848.195312 1698794694.2538
MEM 896.195312 1698794694.3586
MEM 926.753906 1698794694.4637
MEM 926.753906 1698794694.5671
MEM 926.753906 1698794694.6721
MEM 926.753906 1698794694.7839
MEM 926.753906 1698794694.8889
MEM 993.246094 1698794694.9934
MEM 1046.597656 1698794695.1045
MEM 1046.597656 1698794695.2179
MEM 1046.597656 1698794695.3223
MEM 1046.597656 1698794695.4268
MEM 1046.597656 1698794695.5389
MEM 1046.597656 1698794695.6431
MEM 1109.789062 1698794695.7552
MEM 1195.125000 1698794695.8674
MEM 1195.125000 1698794695.9798
MEM 1195.125000 1698794696.0854
MEM 1195.125000 1698794696.1988
MEM 1195.125000 1698794696.3037
MEM 1195.125000 1698794696.4079
MEM 1195.125000 1698794696.5200
MEM 1179.238281 1698794696.6245
MEM 1063.878906 1698794696.7325
MEM 953.312500 1698794696.8365
MEM 862.910156 1698794696.9487
MEM 920.707031 1698794697.0530
MEM 1006.894531 1698794697.1573
MEM 1019.882812 1698794697.2695
MEM 1019.882812 1698794697.3743
MEM 1019.882812 1698794697.4777
MEM 1019.882812 1698794697.5907
MEM 1018.539062 1698794697.6951
MEM 1077.937500 1698794697.8073
MEM 1159.296875 1698794697.9119
MEM 1159.296875 1698794698.0245
MEM 1159.296875 1698794698.1369
MEM 1159.296875 1698794698.2487
MEM 1159.296875 1698794698.3529
MEM 1159.296875 1698794698.4571
MEM 1161.175781 1698794698.5696
MEM 1210.371094 1698794698.6734
MEM 1095.894531 1698794698.7857
MEM 978.457031 1698794698.8981
MEM 875.890625 1698794699.0022
MEM 876.906250 1698794699.1057
MEM 895.781250 1698794699.2182
MEM 916.593750 1698794699.3225
MEM 937.605469 1698794699.4271
MEM 957.136719 1698794699.5315
MEM 977.468750 1698794699.6446
MEM 994.648438 1698794699.7489
MEM 1013.820312 1698794699.8524
MEM 1033.062500 1698794699.9565
MEM 1051.042969 1698794700.0605
MEM 1064.039062 1698794700.1726
MEM 1064.039062 1698794700.2849
MEM 1064.039062 1698794700.3977
MEM 1064.039062 1698794700.5099
MEM 1064.039062 1698794700.6146
MEM 1065.550781 1698794700.7189
MEM 1086.191406 1698794700.8233
MEM 1105.492188 1698794700.9274
MEM 1121.667969 1698794701.0323
MEM 1141.808594 1698794701.1454
MEM 1163.339844 1698794701.2587
MEM 1183.468750 1698794701.3639
MEM 1204.812500 1698794701.4761
MEM 1224.242188 1698794701.5890
MEM 1242.660156 1698794701.6933
MEM 1262.718750 1698794701.8068
MEM 1280.667969 1698794701.9118
MEM 1294.000000 1698794702.0142
MEM 1294.000000 1698794702.1223
MEM 1294.000000 1698794702.2340
MEM 1294.000000 1698794702.3386
MEM 1294.000000 1698794702.4506
MEM 1294.000000 1698794702.5550
MEM 1294.000000 1698794702.6677
MEM 1298.839844 1698794702.7718
MEM 1319.628906 1698794702.8839
MEM 1337.097656 1698794702.9958
MEM 1274.925781 1698794703.1005
MEM 1268.750000 1698794703.2124
MEM 1270.500000 1698794703.3168
MEM 1281.250000 1698794703.4208
MEM 1312.406250 1698794703.5252
MEM 1312.406250 1698794703.6374
MEM 1248.937500 1698794703.7426
MEM 1188.382812 1698794703.8545
MEM 1132.847656 1698794703.9588
MEM 1092.351562 1698794704.0629
MEM 1037.722656 1698794704.1665
MEM 990.062500 1698794704.2785
MEM 968.613281 1698794704.3906
MEM 918.414062 1698794704.4949
MEM 889.066406 1698794704.5990
MEM 710.703125 1698794704.7112
MEM 468.292969 1698794704.8236
MEM 478.792969 1698794704.9272
MEM 480.292969 1698794705.0392
MEM 494.542969 1698794705.1512
MEM 542.792969 1698794705.2632
MEM 467.578125 1698794705.3752
MEM 467.417969 1698794705.4877
MEM 789.140625 1698794705.6000
MEM 877.828125 1698794705.7125
MEM 984.781250 1698794705.8241
MEM 1100.968750 1698794705.9361
MEM 1217.839844 1698794706.0482
MEM 1336.187500 1698794706.1606
MEM 1336.187500 1698794706.2655
MEM 1336.187500 1698794706.3697
MEM 1336.187500 1698794706.4756
MEM 1336.191406 1698794706.5892
MEM 1336.191406 1698794706.7012
MEM 1336.191406 1698794706.8054
MEM 1365.457031 1698794706.9097
MEM 1456.871094 1698794707.0139
MEM 1503.433594 1698794707.1214
MEM 1503.433594 1698794707.2216
MEM 1503.820312 1698794707.3336
MEM 1509.488281 1698794707.4377
MEM 1513.558594 1698794707.5417
MEM 1513.558594 1698794707.6538
MEM 1515.542969 1698794707.7579
MEM 1515.542969 1698794707.8626
MEM 1515.542969 1698794707.9666
MEM 1515.542969 1698794708.0707
MEM 1519.894531 1698794708.1750
MEM 1595.273438 1698794708.2786
MEM 1681.398438 1698794708.3833
MEM 1768.761719 1698794708.4870
MEM 1773.121094 1698794708.5928
MEM 1773.121094 1698794708.6971
MEM 1773.121094 1698794708.8093
MEM 1773.121094 1698794708.9223
MEM 1773.121094 1698794709.0270
MEM 1773.121094 1698794709.1398
MEM 1773.121094 1698794709.2519
MEM 1773.121094 1698794709.3646
MEM 1773.121094 1698794709.4773
MEM 1773.121094 1698794709.5821
MEM 1773.121094 1698794709.6943
MEM 1860.718750 1698794709.8060
MEM 1953.937500 1698794709.9182
MEM 1979.515625 1698794710.0225
MEM 1929.339844 1698794710.1350
MEM 1851.281250 1698794710.2390
MEM 1759.117188 1698794710.3430
MEM 1652.960938 1698794710.4471
MEM 1557.234375 1698794710.5596
MEM 1404.304688 1698794710.7117
MEM 1321.914062 1698794710.8241
MEM 1321.925781 1698794710.9366
MEM 1321.925781 1698794711.0443
MEM 1316.949219 1698794711.1487
MEM 1317.089844 1698794711.2525
MEM 1317.109375 1698794711.3566
MEM 1317.125000 1698794711.4691
MEM 1317.125000 1698794711.5826
MEM 1327.910156 1698794711.6866
MEM 1344.191406 1698794711.7906
MEM 1398.691406 1698794711.8947
MEM 1441.281250 1698794711.9988
MEM 1441.281250 1698794712.1108
MEM 1441.281250 1698794712.2229
MEM 1441.281250 1698794712.3270
MEM 1441.281250 1698794712.4391
MEM 1441.281250 1698794712.5431
MEM 1441.281250 1698794712.6472
MEM 1441.335938 1698794712.7593
MEM 1441.335938 1698794712.8716
MEM 1441.335938 1698794712.9773
MEM 1456.808594 1698794713.0896
MEM 1527.855469 1698794713.2020
MEM 1591.628906 1698794713.3069
MEM 1647.164062 1698794713.4105
MEM 1654.195312 1698794713.5146
MEM 1654.195312 1698794713.6187
MEM 1654.195312 1698794713.7227
MEM 1654.195312 1698794713.8308
MEM 1654.195312 1698794713.9315
MEM 1654.195312 1698794714.0436
MEM 1654.195312 1698794714.1562
MEM 1654.195312 1698794714.2683
MEM 1654.195312 1698794714.3736
MEM 1654.195312 1698794714.4784
MEM 1654.195312 1698794714.5825
MEM 1654.195312 1698794714.6949
MEM 1669.429688 1698794714.8069
MEM 1736.683594 1698794714.9190
MEM 1800.437500 1698794715.0231
MEM 1862.316406 1698794715.1272
MEM 1920.246094 1698794715.2313
MEM 1920.246094 1698794715.3354
MEM 1920.246094 1698794715.4475
MEM 1920.246094 1698794715.5515
MEM 1920.246094 1698794715.6557
MEM 1920.246094 1698794715.7598
MEM 1920.246094 1698794715.8639
MEM 1920.246094 1698794715.9761
MEM 1920.246094 1698794716.0882
MEM 1920.246094 1698794716.2002
MEM 1920.246094 1698794716.3123
MEM 1920.246094 1698794716.4243
MEM 1920.246094 1698794716.5284
MEM 1920.246094 1698794716.6324
MEM 1981.023438 1698794716.7445
MEM 2033.148438 1698794716.8486
MEM 1952.714844 1698794716.9526
MEM 1881.871094 1698794717.0647
MEM 1809.671875 1698794717.1698
MEM 1738.496094 1698794717.2743
MEM 1662.042969 1698794717.3840
MEM 1575.859375 1698794717.4961
MEM 1482.054688 1698794717.6092
MEM 1396.222656 1698794717.7208
MEM 1347.023438 1698794717.8324
MEM 1353.156250 1698794717.9445
MEM 1354.882812 1698794718.0501
MEM 1386.062500 1698794718.1623
MEM 1407.761719 1698794718.2752
MEM 1429.308594 1698794718.3870
MEM 1449.847656 1698794718.4919
MEM 1468.792969 1698794718.5960
MEM 1490.335938 1698794718.7086
MEM 1511.816406 1698794718.8215
MEM 1534.011719 1698794718.9341
MEM 1553.917969 1698794719.0380
MEM 1573.300781 1698794719.1432
MEM 1593.367188 1698794719.2468
MEM 1614.031250 1698794719.3511
MEM 1635.824219 1698794719.4631
MEM 1656.464844 1698794719.5687
MEM 1677.285156 1698794719.6727
MEM 1698.632812 1698794719.7848
MEM 1717.949219 1698794719.8889
MEM 1738.117188 1698794719.9930
MEM 1758.546875 1698794720.0985
MEM 1776.359375 1698794720.2112
MEM 1776.359375 1698794720.3153
MEM 1776.359375 1698794720.4194
MEM 1776.359375 1698794720.5317
MEM 1776.359375 1698794720.6364
MEM 1776.359375 1698794720.7486
MEM 1776.359375 1698794720.8527
MEM 1776.359375 1698794720.9568
MEM 1776.359375 1698794721.0690
MEM 1776.359375 1698794721.1811
MEM 1776.359375 1698794721.2931
MEM 1786.921875 1698794721.4056
MEM 1807.136719 1698794721.5097
MEM 1827.703125 1698794721.6216
MEM 1848.207031 1698794721.7336
MEM 1866.925781 1698794721.8377
MEM 1887.882812 1698794721.9417
MEM 1910.839844 1698794722.0538
MEM 1930.574219 1698794722.1584
MEM 1951.398438 1698794722.2702
MEM 1970.839844 1698794722.3742
MEM 1992.125000 1698794722.4863
MEM 2012.949219 1698794722.5990
MEM 2032.464844 1698794722.7034
MEM 2053.082031 1698794722.8077
MEM 2072.082031 1698794722.9204
MEM 2093.492188 1698794723.0331
MEM 2112.156250 1698794723.1387
MEM 2131.605469 1698794723.2437
MEM 2150.835938 1698794723.3553
MEM 2171.660156 1698794723.4676
MEM 2190.339844 1698794723.5719
MEM 2210.812500 1698794723.6839
MEM 2221.246094 1698794723.7883
MEM 2221.246094 1698794723.9015
MEM 2221.246094 1698794724.0067
MEM 2221.246094 1698794724.1192
MEM 2221.246094 1698794724.2239
MEM 2221.246094 1698794724.3378
MEM 2221.246094 1698794724.4419
MEM 2221.246094 1698794724.5463
MEM 2221.246094 1698794724.6584
MEM 2221.246094 1698794724.7707
MEM 2221.246094 1698794724.8748
MEM 2221.246094 1698794724.9791
MEM 2221.246094 1698794725.0922
MEM 2231.921875 1698794725.2065
MEM 2251.566406 1698794725.3128
MEM 2271.796875 1698794725.4258
MEM 2293.566406 1698794725.5387
MEM 2314.097656 1698794725.6432
MEM 2332.570312 1698794725.7478
MEM 2353.027344 1698794725.8604
MEM 2372.179688 1698794725.9644
MEM 2390.058594 1698794726.0686
MEM 2410.007812 1698794726.1726
MEM 2430.406250 1698794726.2848
MEM 2469.085938 1698794726.3968
MEM 2432.085938 1698794726.5008
MEM 2443.464844 1698794726.6049
MEM 2464.296875 1698794726.7170
MEM 2485.355469 1698794726.8290
MEM 2506.152344 1698794726.9412
MEM 2526.027344 1698794727.0546
MEM 2545.968750 1698794727.1582
MEM 2564.812500 1698794727.2636
MEM 2567.812500 1698794727.3673
MEM 2568.066406 1698794727.4714
MEM 2568.320312 1698794727.5829
MEM 2577.867188 1698794727.6950
MEM 2577.867188 1698794727.7995
MEM 2579.164062 1698794727.9120
MEM 2591.562500 1698794728.0156
MEM 2605.433594 1698794728.1280
MEM 2605.492188 1698794728.2403
MEM 2605.960938 1698794728.3509
MEM 2656.761719 1698794728.4551
MEM 2720.218750 1698794728.5672
MEM 2727.523438 1698794728.6800
MEM 2727.523438 1698794728.7934
MEM 2725.890625 1698794728.8987
MEM 2690.046875 1698794729.0116
MEM 2545.312500 1698794729.1155
MEM 2572.433594 1698794729.2278
MEM 2572.433594 1698794729.3317
MEM 2572.433594 1698794729.4357
MEM 2572.433594 1698794729.5398
MEM 2572.433594 1698794729.6438
MEM 2572.433594 1698794729.7479
MEM 2572.433594 1698794729.8520
MEM 2572.433594 1698794729.9562
MEM 2572.433594 1698794730.0682
MEM 2572.437500 1698794730.1807
MEM 2572.437500 1698794730.2926
MEM 2572.437500 1698794730.3970
MEM 2572.437500 1698794730.5007
MEM 2572.437500 1698794730.6137
MEM 2622.996094 1698794730.7179
MEM 2622.566406 1698794730.8254
MEM 2499.125000 1698794730.9381
MEM 2368.714844 1698794731.0422
MEM 2301.257812 1698794731.1475
MEM 2301.328125 1698794731.2524
MEM 2301.863281 1698794731.3646
MEM 2303.070312 1698794731.4686
MEM 2270.183594 1698794731.5726
MEM 2219.722656 1698794731.6846
MEM 2148.675781 1698794731.7887
MEM 2127.953125 1698794731.9007
MEM 2272.175781 1698794732.0048
MEM 2416.218750 1698794732.1090
MEM 2488.859375 1698794732.2216
MEM 2601.316406 1698794732.3268
MEM 2601.066406 1698794732.4325
MEM 2628.128906 1698794732.5442
MEM 2671.187500 1698794732.6494
MEM 2671.203125 1698794732.9724
MEM 2671.203125 1698794733.0777
MEM 2671.207031 1698794733.1831
MEM 2671.218750 1698794733.2960
MEM 2671.238281 1698794733.4003
MEM 2671.242188 1698794733.5043
MEM 2671.257812 1698794733.6084
MEM 2671.265625 1698794733.7126
MEM 2671.273438 1698794733.8167
MEM 2671.285156 1698794733.9209
MEM 2671.296875 1698794734.0244
MEM 2671.316406 1698794734.1366
MEM 2672.023438 1698794734.2411
MEM 2672.027344 1698794734.3467
MEM 2672.039062 1698794734.4518
MEM 2672.164062 1698794734.5641
MEM 2706.761719 1698794734.6762
MEM 2751.582031 1698794734.7882
MEM 2784.347656 1698794734.9003
MEM 2784.347656 1698794735.0048
MEM 2784.347656 1698794735.1095
MEM 2785.261719 1698794735.2210
MEM 2785.261719 1698794735.3348
MEM 2785.261719 1698794735.4405
MEM 2785.261719 1698794735.5457
MEM 2785.261719 1698794735.6498
MEM 2785.261719 1698794735.7567
MEM 2785.261719 1698794735.8614
MEM 2785.261719 1698794735.9677
MEM 2785.261719 1698794736.0714
MEM 2785.261719 1698794736.1843
MEM 2785.261719 1698794736.2960
MEM 2785.261719 1698794736.4000
MEM 2785.261719 1698794736.5041
MEM 2785.261719 1698794736.6162
MEM 2785.261719 1698794736.7296
MEM 2785.261719 1698794736.8339
MEM 2790.515625 1698794736.9460
MEM 2834.390625 1698794737.0501
MEM 2890.800781 1698794737.1622
MEM 2948.371094 1698794737.2667
MEM 2977.980469 1698794737.3770
MEM 2999.632812 1698794737.4810
MEM 2945.425781 1698794737.5934
MEM 2948.796875 1698794737.7061
MEM 2948.949219 1698794737.8099
MEM 2949.238281 1698794737.9225
MEM 2949.238281 1698794738.0263
MEM 2949.312500 1698794738.1385
MEM 2949.593750 1698794738.2425
MEM 2949.738281 1698794738.3547
MEM 2950.035156 1698794738.5550
MEM 2950.125000 1698794738.6592
MEM 2950.230469 1698794738.7634
MEM 2950.359375 1698794738.8675
MEM 2950.496094 1698794738.9797
MEM 2950.636719 1698794739.0918
MEM 2950.636719 1698794739.1945
MEM 2950.773438 1698794739.3036
MEM 2950.851562 1698794739.4157
MEM 2950.992188 1698794739.5203
MEM 2951.101562 1698794739.6245
MEM 2951.101562 1698794739.7365
MEM 2951.269531 1698794739.8407
MEM 2951.343750 1698794739.9528
MEM 2951.480469 1698794740.0570
MEM 2951.750000 1698794740.1693
MEM 2951.757812 1698794740.2741
MEM 2951.953125 1698794740.3783
MEM 2952.136719 1698794740.4904
MEM 2952.234375 1698794740.6026
MEM 2952.406250 1698794740.7067
MEM 2952.476562 1698794740.8189
MEM 2952.476562 1698794740.9230
MEM 2952.609375 1698794741.0272
MEM 2952.753906 1698794741.1393
MEM 2952.921875 1698794741.2439
MEM 2952.996094 1698794741.3565
MEM 2953.128906 1698794741.4612
MEM 2953.390625 1698794741.5668
MEM 2953.390625 1698794741.6728
MEM 2953.703125 1698794741.7850
MEM 2953.859375 1698794741.8983
MEM 2954.078125 1698794742.0028
MEM 2954.250000 1698794742.1089
MEM 2954.378906 1698794742.2215
MEM 2954.488281 1698794742.3261
MEM 2954.648438 1698794742.4313
MEM 2954.722656 1698794742.5442
MEM 2954.722656 1698794742.6579
MEM 2954.980469 1698794742.7628
MEM 2955.113281 1698794742.8752
MEM 2955.113281 1698794742.9819
MEM 2955.312500 1698794743.0943
MEM 2955.449219 1698794743.1997
MEM 2955.554688 1698794743.3039
MEM 2955.718750 1698794743.4249
MEM 2955.789062 1698794743.5388
MEM 2956.054688 1698794743.6508
MEM 2956.183594 1698794743.7807
MEM 2956.316406 1698794743.8860
MEM 2956.523438 1698794743.9995
MEM 2956.523438 1698794744.1045
MEM 2956.617188 1698794744.2140
MEM 2956.859375 1698794744.3184
MEM 2956.968750 1698794744.4231
MEM 2957.121094 1698794744.5287
MEM 2957.257812 1698794744.6335
MEM 2957.257812 1698794744.7462
MEM 2957.324219 1698794744.8516
MEM 2957.441406 1698794744.9656
MEM 2957.593750 1698794745.0720
MEM 2957.675781 1698794745.1852
MEM 2957.796875 1698794745.2896
MEM 2957.796875 1698794745.3940
MEM 2957.929688 1698794745.4980
MEM 2957.929688 1698794745.6110
MEM 2958.062500 1698794745.7152
MEM 2958.195312 1698794745.8300
MEM 2958.324219 1698794745.9308
MEM 2958.324219 1698794746.0386
MEM 2958.398438 1698794746.1447
MEM 2958.507812 1698794746.2491
MEM 2958.664062 1698794746.3541
MEM 2958.742188 1698794746.4590
MEM 2958.867188 1698794746.5722
MEM 2958.867188 1698794746.6771
MEM 2959.000000 1698794746.7922
MEM 2959.734375 1698794746.9045
MEM 2959.937500 1698794747.0107
MEM 2960.335938 1698794747.1231
MEM 2960.539062 1698794747.2271
MEM 2960.875000 1698794747.3393
MEM 2961.273438 1698794747.4450
MEM 2961.609375 1698794747.5568
MEM 2961.875000 1698794747.6631
MEM 2962.343750 1698794747.7769
MEM 2962.679688 1698794747.8903
MEM 2963.015625 1698794747.9951
MEM 2964.828125 1698794748.1073
MEM 2964.828125 1698794748.2131
MEM 2964.894531 1698794748.3168
MEM 2965.031250 1698794748.4301
MEM 2965.164062 1698794748.5365
MEM 2965.296875 1698794748.6495
MEM 2965.367188 1698794748.7627
MEM 2965.484375 1698794748.8673
MEM 2965.484375 1698794748.9807
MEM 2965.632812 1698794749.0929
MEM 2965.722656 1698794749.1985
MEM 2965.898438 1698794749.3035
MEM 2971.789062 1698794749.4074
MEM 2996.566406 1698794749.5194
MEM 3022.566406 1698794749.6316
MEM 3027.082031 1698794749.7356
MEM 2986.656250 1698794749.8397
MEM 2912.156250 1698794749.9438
MEM 2785.707031 1698794750.0559
MEM 2663.687500 1698794750.1600
MEM 2546.277344 1698794750.2721
MEM 2431.593750 1698794750.3762
MEM 2343.117188 1698794750.4883
MEM 2322.011719 1698794750.6005
MEM 2322.011719 1698794750.7127
MEM 2243.855469 1698794750.8171
MEM 2120.261719 1698794750.9291
MEM 1995.011719 1698794751.0332
MEM 1983.191406 1698794751.1453
MEM 2146.351562 1698794751.2508
MEM 2295.832031 1698794751.3626
MEM 2472.269531 1698794751.4750
MEM 2659.664062 1698794751.5802
MEM 2832.890625 1698794751.6929
MEM 2833.007812 1698794751.7980
MEM 2833.023438 1698794751.9021
MEM 2839.140625 1698794752.0066
MEM 2840.554688 1698794752.1107
MEM 2842.703125 1698794752.2147
MEM 2844.253906 1698794752.3188
MEM 2845.621094 1698794752.4228
MEM 2846.625000 1698794752.5269
MEM 2847.269531 1698794752.6390
MEM 2851.582031 1698794752.7430
MEM 2857.835938 1698794752.8471
MEM 2866.867188 1698794752.9591
MEM 2877.546875 1698794753.0632
MEM 2914.789062 1698794753.1672
MEM 2932.226562 1698794753.2718
MEM 2935.593750 1698794753.3758
MEM 2939.191406 1698794753.4794
MEM 2942.839844 1698794753.5834
MEM 2945.980469 1698794753.6874
MEM 2949.585938 1698794753.7995
MEM 2953.062500 1698794753.9035
MEM 2962.199219 1698794754.0161
MEM 2976.484375 1698794754.1201
MEM 3019.839844 1698794754.2247
MEM 3105.621094 1698794754.3288
MEM 3104.843750 1698794754.4418
MEM 3104.843750 1698794754.5473
MEM 3104.843750 1698794754.6604
MEM 3104.832031 1698794754.7730
MEM 3104.832031 1698794754.8769
MEM 3104.832031 1698794754.9809
MEM 3104.832031 1698794755.0850
MEM 3104.832031 1698794755.1891
MEM 3104.832031 1698794755.2934
MEM 3104.832031 1698794755.3984
MEM 3104.835938 1698794755.5026
MEM 3104.835938 1698794755.6067
MEM 3104.835938 1698794755.7108
MEM 3104.835938 1698794755.8228
MEM 3104.835938 1698794755.9269
MEM 3104.835938 1698794756.0309
MEM 3104.835938 1698794756.1430
MEM 3109.539062 1698794756.2550
MEM 3131.554688 1698794756.3591
MEM 3059.921875 1698794756.4631
MEM 2983.375000 1698794756.5671
MEM 2956.816406 1698794756.6792
MEM 2956.546875 1698794756.7832
MEM 2953.691406 1698794756.8873
MEM 2950.675781 1698794756.9993
MEM 2954.847656 1698794757.1034
MEM 2952.984375 1698794757.2154
MEM 2954.031250 1698794757.3275
MEM 2946.738281 1698794757.4315
MEM 2945.894531 1698794757.5436
MEM 2945.894531 1698794757.6477
MEM 2945.898438 1698794757.7518
MEM 2945.902344 1698794757.8558
MEM 2945.902344 1698794757.9624
MEM 2945.906250 1698794758.0671
MEM 2945.660156 1698794758.1731
MEM 2945.664062 1698794758.2777
MEM 2945.667969 1698794758.3916
MEM 2945.671875 1698794758.5042
MEM 2945.675781 1698794758.6192
MEM 2945.683594 1698794758.7232
MEM 2945.683594 1698794758.8353
MEM 2945.687500 1698794758.9505
MEM 2945.703125 1698794759.0552
MEM 2945.707031 1698794759.1595
MEM 2945.718750 1698794759.2640
MEM 2945.730469 1698794759.3761
MEM 2945.730469 1698794759.4882
MEM 2945.734375 1698794759.5933
MEM 2945.742188 1698794759.7053
MEM 2945.503906 1698794759.8175
MEM 2945.507812 1698794759.9225
MEM 2945.519531 1698794760.0265
MEM 2945.523438 1698794760.1399
MEM 2945.531250 1698794760.2524
MEM 2945.531250 1698794760.3653
MEM 2945.535156 1698794760.4779
MEM 2945.539062 1698794760.5907
MEM 2945.546875 1698794760.6951
MEM 2945.550781 1698794760.7993
MEM 2945.554688 1698794760.9040
MEM 2945.554688 1698794761.0086
MEM 2945.316406 1698794761.1238
MEM 2945.320312 1698794761.2360
MEM 2945.351562 1698794761.3412
MEM 2945.367188 1698794761.4460
MEM 2945.375000 1698794761.5514
MEM 2945.144531 1698794761.6636
